temperature,ph,color_score,quality
77.88,5.7,1.33,bad
90.75,5.45,5.74,excellent
83.76,5.77,2.77,average
79.18,5.63,6.1,good
81.67,6.33,9.93,good
79.96,4.9,2.0,bad
85.29,5.67,4.01,good
76.31,4.6,2.11,bad
90.69,5.39,8.9,excellent
90.11,5.09,5.17,good
83.4,5.48,2.44,average
77.27,5.88,9.14,good
93.5,6.17,4.62,good
73.42,5.69,6.13,average
87.15,5.48,6.44,excellent
88.02,5.36,6.12,excellent
82.17,6.56,8.6,average
90.21,6.28,5.58,average
85.63,4.64,8.22,average
86.65,5.41,9.52,excellent
80.34,5.7,4.8,average
79.12,5.39,1.58,bad
88.13,5.31,1.71,average
90.74,5.59,3.6,good
85.95,6.01,9.62,excellent
84.65,5.46,3.12,average
85.19,6.39,5.63,bad
81.05,5.72,1.4,bad
83.61,6.22,5.67,average
89.52,5.63,3.91,good
92.0,5.75,5.79,excellent
78.95,5.13,4.09,bad
83.06,4.28,9.75,average
84.85,5.65,8.36,excellent
88.06,4.95,4.19,average
83.55,4.7,3.32,bad
92.05,5.5,1.53,good
88.95,4.57,5.72,average
90.58,4.7,8.64,good
89.36,5.98,9.06,excellent
85.08,5.2,3.69,average
83.33,5.68,9.19,excellent
87.35,4.27,3.91,bad
98.6,6.06,9.03,excellent
81.98,5.28,5.07,average
88.79,5.02,4.67,average
85.7,5.63,1.17,average
84.36,5.5,5.61,good
87.66,5.71,3.46,good
84.59,5.64,8.36,excellent
86.34,5.35,9.61,excellent
83.66,6.27,7.63,average
88.52,3.87,3.88,bad
87.79,5.36,9.41,excellent
82.73,5.56,6.68,excellent
79.91,5.44,6.24,good
80.66,5.56,7.74,excellent
85.41,6.09,1.91,bad
83.45,4.96,8.98,good
83.05,5.82,4.31,average
82.88,6.18,6.63,average
95.61,5.76,8.13,excellent
90.73,5.19,5.2,good
79.87,5.51,5.06,good
88.51,5.41,4.71,good
86.53,5.9,8.99,excellent
83.64,5.39,8.16,excellent
75.6,5.13,1.37,bad
86.61,5.95,4.79,average
80.61,5.48,7.56,excellent
88.31,5.31,1.17,average
85.32,6.39,7.35,average
90.99,5.28,5.21,excellent
91.09,6.4,4.15,bad
85.19,5.61,5.26,good
85.2,5.27,6.23,good
80.38,5.67,2.05,bad
83.41,5.72,7.13,good
81.76,5.0,4.08,bad
73.77,5.1,9.57,good
79.48,5.2,8.47,good
79.7,5.39,1.11,bad
86.54,5.93,4.83,average
78.9,4.6,3.59,bad
76.2,4.95,6.33,bad
86.32,6.48,6.84,average
87.5,5.14,6.38,good
80.55,5.31,2.75,bad
88.19,4.91,9.52,excellent
85.19,5.03,8.31,good
85.79,5.73,9.74,excellent
82.41,5.83,1.38,bad
78.46,6.08,9.49,good
84.92,4.85,4.42,bad
84.69,5.6,8.14,excellent
78.24,5.51,9.8,excellent
83.89,5.41,9.75,excellent
81.47,5.27,6.67,good
85.25,5.79,6.71,good
94.41,5.73,9.57,excellent
84.99,6.02,5.61,average
78.85,5.25,9.65,excellent
94.57,4.83,3.2,average
88.77,6.46,9.07,good
91.96,4.83,7.63,excellent
89.09,5.45,4.35,good
92.7,4.8,1.51,bad
85.46,5.72,2.31,average
86.97,5.38,2.42,average
87.84,5.58,5.78,excellent
79.36,5.43,4.92,average
83.88,4.98,6.83,good
84.65,5.82,4.98,average
81.88,5.4,1.92,bad
84.59,5.48,5.81,excellent
85.83,5.31,5.49,good
75.86,4.67,6.64,bad
87.02,5.46,7.6,excellent
85.78,5.59,3.6,good
79.71,6.05,9.82,good
96.94,4.49,3.66,average
85.11,5.96,4.36,average
91.72,5.29,6.8,excellent
87.65,5.37,9.05,excellent
88.66,5.13,4.87,good
89.81,6.58,2.93,bad
88.85,5.83,1.11,bad
81.1,5.85,5.21,average
83.26,5.54,9.43,excellent
85.81,5.22,2.21,average
86.16,4.92,3.12,bad
88.46,4.61,7.96,good
84.83,6.01,5.65,average
85.3,6.23,9.02,good
85.49,6.33,2.21,bad
90.56,5.72,9.42,excellent
91.39,5.24,4.53,good
87.87,6.69,8.5,average
77.68,5.72,1.24,bad
81.15,5.29,8.54,excellent
86.31,4.63,9.18,good
88.06,5.76,9.74,excellent
88.38,5.69,9.76,excellent
75.15,5.89,7.92,average
93.75,6.34,1.9,bad
89.87,5.12,2.91,average
81.92,5.02,4.08,bad
90.25,5.99,6.37,good
77.34,5.66,2.05,bad
93.22,5.56,2.76,good
86.16,4.8,9.04,good
91.86,4.8,5.74,good
85.15,5.24,7.6,excellent
85.02,6.0,4.35,average
82.53,5.42,1.16,bad
89.09,4.96,7.35,good
86.04,5.19,4.05,average
78.95,5.1,6.93,average
91.26,5.29,3.47,good
92.14,5.14,2.57,average
89.14,5.6,8.12,excellent
85.1,5.07,1.67,bad
85.54,5.12,6.66,good
85.36,5.93,1.36,bad
78.73,5.37,2.4,bad
83.75,4.93,1.34,bad
82.76,5.13,8.78,excellent
87.73,5.32,4.28,good
82.86,4.97,2.75,bad
77.22,5.93,4.34,bad
91.65,6.72,1.29,bad
84.48,5.11,7.55,good
77.74,5.59,2.04,bad
97.43,5.95,5.11,excellent
83.92,5.56,4.56,good
81.3,5.54,1.86,average
88.84,5.52,3.96,good
83.01,6.0,2.6,bad
86.22,4.37,5.79,bad
83.72,5.43,8.35,excellent
87.1,4.96,5.09,average
90.12,5.45,2.15,good
87.32,6.25,4.57,average
90.59,5.45,8.5,excellent
83.79,5.77,8.61,excellent
82.45,6.25,7.15,average
81.13,4.89,2.22,bad
91.7,5.84,3.4,good
92.39,5.64,8.52,excellent
91.37,5.66,3.74,good
88.48,5.73,3.79,good
88.37,6.09,7.36,good
91.89,6.05,1.38,bad
88.18,6.04,3.05,average
79.37,6.27,9.51,average
81.53,5.82,7.26,good
81.95,5.44,1.42,bad
81.35,6.37,6.99,bad
91.98,5.62,8.21,excellent
86.47,4.93,4.67,average
92.89,5.78,6.21,excellent
92.17,5.27,8.86,excellent
88.03,5.18,8.42,excellent
81.84,5.54,3.13,average
89.75,4.89,9.96,excellent
86.57,5.73,3.96,good
83.9,5.81,7.82,good
91.07,5.85,3.48,good
85.88,5.84,4.46,average
81.22,6.63,7.78,bad
83.56,4.5,6.68,bad
82.4,5.87,4.43,average
82.61,5.49,6.4,excellent
79.81,4.79,8.95,average
91.09,6.02,5.54,good
77.92,6.07,5.62,bad
91.91,5.18,7.57,excellent
79.49,5.34,7.87,good
80.03,4.84,9.22,good
80.6,6.52,4.65,bad
75.53,5.51,8.59,good
95.26,5.58,2.99,excellent
89.8,5.99,5.83,good
88.67,5.44,7.06,excellent
89.42,5.74,6.82,excellent
86.85,5.01,4.65,average
79.61,5.37,7.64,good
88.42,5.96,1.96,bad
79.43,5.4,9.65,excellent
85.99,5.84,5.74,good
95.48,5.72,7.45,excellent
87.0,5.97,7.02,good
89.96,5.6,6.23,excellent
95.49,6.1,5.44,good
88.18,5.62,3.63,good
85.24,4.89,2.91,bad
85.32,5.17,2.13,bad
88.27,6.29,5.81,average
83.93,5.67,2.91,average
100.97,5.52,8.76,excellent
86.22,5.51,9.17,excellent
79.84,5.77,7.28,good
71.26,5.57,5.1,bad
77.98,5.79,6.94,average
83.19,6.22,6.86,average
88.97,5.6,5.45,excellent
78.21,5.54,9.89,excellent
86.06,4.59,8.06,average
90.6,6.85,9.01,average
89.32,5.8,8.5,excellent
77.88,5.17,4.24,bad
84.68,5.62,3.59,average
90.87,5.62,4.73,excellent
86.09,5.57,5.54,excellent
82.15,5.79,3.1,bad
89.46,6.43,6.38,average
90.31,5.23,2.57,average
87.96,5.51,1.8,average
93.6,4.69,4.6,average
85.99,5.86,4.39,average
83.87,5.8,4.43,average
97.8,5.34,6.82,excellent
83.28,5.61,2.77,average
80.39,5.5,4.14,average
80.24,5.11,2.4,bad
85.54,5.7,7.2,excellent
82.82,5.57,4.07,average
89.9,5.18,9.52,excellent
89.04,6.18,3.47,average
82.77,4.94,9.29,good
87.82,5.65,7.8,excellent
91.76,5.32,5.89,excellent
88.28,5.02,4.03,average
80.55,6.13,6.54,average
89.04,5.72,5.49,good
84.07,5.14,7.58,good
87.99,5.54,5.11,excellent
94.67,5.56,1.98,good
69.9,5.98,3.96,bad
85.99,5.77,3.05,average
91.81,6.16,6.22,good
89.15,5.51,3.09,good
84.81,5.38,8.29,excellent
91.03,5.53,9.28,excellent
82.5,6.16,2.05,bad
81.51,5.54,6.66,good
85.79,5.64,6.69,excellent
95.11,5.98,7.6,excellent
83.01,5.06,1.44,bad
86.17,6.01,6.28,good
80.74,5.94,6.17,average
87.11,6.21,8.09,good
79.34,6.11,6.1,bad
88.32,5.52,1.77,average
84.93,5.75,2.98,average
74.56,5.62,2.71,bad
86.97,5.56,2.57,average
84.25,5.07,3.7,average
86.36,5.42,5.47,good
87.69,7.14,6.89,bad
83.82,4.13,8.03,bad
86.71,4.42,5.68,bad
85.87,5.68,3.38,average
81.25,4.33,2.73,bad
83.59,5.62,8.43,excellent
83.35,6.09,8.94,good
84.01,5.54,6.04,excellent
80.48,6.48,2.67,bad
87.69,4.88,3.81,average
86.81,5.01,9.67,excellent
90.68,6.01,5.51,good
87.9,6.25,1.24,bad
74.76,5.25,5.87,average
72.04,6.21,9.74,average
90.09,5.8,1.54,average
86.46,4.93,8.9,excellent
80.76,4.86,4.54,bad
87.94,5.05,8.62,excellent
78.37,4.59,2.22,bad
83.41,5.85,6.44,good
81.19,5.84,5.35,average
104.26,5.16,7.03,excellent
88.8,5.35,6.72,excellent
90.3,5.25,3.94,good
78.64,6.02,5.43,bad
88.07,5.11,5.26,good
82.37,5.68,3.94,average
84.33,5.68,3.54,average
77.89,6.66,9.63,bad
93.85,6.29,3.15,average
85.75,5.09,4.74,average
83.49,5.96,4.06,average
85.7,5.83,7.7,excellent
88.27,5.77,1.43,average
81.56,5.3,1.39,bad
84.75,4.67,3.45,bad
80.29,4.93,9.94,good
82.33,6.1,9.93,good
92.06,5.66,8.75,excellent
80.51,5.53,4.92,good
78.25,5.27,2.89,bad
79.94,5.66,1.0,bad
78.39,5.42,3.01,bad
86.43,4.78,4.64,average
84.2,6.23,4.17,bad
85.62,5.15,4.78,average
82.54,4.91,5.68,average
85.66,5.81,6.17,good
83.5,4.96,9.87,excellent
84.66,5.57,1.98,average
86.98,6.67,6.65,bad
84.97,6.28,8.43,good
81.96,5.81,2.36,bad
86.12,4.56,8.49,average
90.76,6.1,5.64,good
79.86,5.25,4.13,average
78.73,5.96,8.25,good
93.09,4.87,7.28,excellent
80.8,5.39,4.62,average
96.72,5.56,1.42,good
89.98,5.93,4.37,good
85.98,5.47,6.54,excellent
82.51,5.79,7.08,good
88.94,5.42,7.15,excellent
83.89,5.72,1.02,bad
89.82,4.83,6.8,good
77.48,5.4,9.2,excellent
79.37,5.16,3.21,bad
84.6,5.33,5.84,good
79.22,5.96,5.87,average
85.72,6.47,1.03,bad
92.36,5.97,8.35,excellent
88.58,5.86,2.18,average
76.48,5.97,3.34,bad
95.42,6.51,8.59,good
81.66,5.01,8.8,good
82.43,4.59,3.57,bad
79.28,6.74,4.07,bad
84.85,6.05,6.29,average
85.5,5.12,6.39,good
87.6,5.66,2.52,average
96.91,5.69,8.33,excellent
88.24,6.21,1.67,bad
76.91,5.36,3.22,bad
87.96,5.02,9.58,excellent
84.35,5.55,7.29,excellent
89.2,5.65,7.76,excellent
83.47,5.75,5.78,good
84.51,5.0,7.71,good
78.77,4.94,6.18,average
81.0,4.7,1.15,bad
70.39,4.92,2.93,bad
88.29,5.54,9.0,excellent
86.62,5.24,6.87,excellent
76.56,5.86,3.16,bad
93.68,5.97,9.68,excellent
80.83,5.17,2.21,bad
89.13,5.23,3.65,good
78.28,5.59,7.34,good
80.06,5.5,3.82,average
91.17,5.4,9.77,excellent
79.8,5.06,3.88,bad
76.29,5.52,8.7,excellent
88.02,6.26,6.05,average
78.78,5.45,4.48,average
87.26,6.35,9.8,good
89.73,5.69,2.93,good
83.38,6.11,4.27,bad
88.51,4.57,7.63,average
81.29,5.64,6.03,good
85.91,5.99,3.49,average
91.12,5.53,8.04,excellent
85.36,4.83,2.02,bad
84.72,5.6,9.61,excellent
82.31,5.67,5.61,good
92.27,5.77,2.0,average
82.43,5.61,3.39,average
89.05,5.34,7.6,excellent
82.98,5.59,7.15,excellent
77.51,6.01,4.01,bad
76.87,5.52,1.85,bad
86.49,5.33,6.95,excellent
85.13,5.9,4.53,average
88.76,4.8,4.85,average
81.67,5.11,9.45,excellent
82.38,5.04,4.7,average
87.41,5.11,3.46,average
80.17,5.3,2.08,bad
86.17,6.12,8.5,good
88.9,5.21,1.85,average
82.87,4.74,6.94,average
87.77,5.81,1.09,bad
75.9,5.63,4.81,average
83.04,5.04,2.05,bad
87.02,5.09,4.78,average
85.17,5.64,1.95,average
79.87,4.66,9.49,average
89.03,5.2,3.78,good
85.07,5.42,8.1,excellent
86.0,5.65,1.68,average
86.04,5.68,5.94,good
76.99,5.14,1.55,bad
76.45,5.33,7.72,good
80.55,6.49,7.44,bad
78.33,5.99,9.45,good
90.97,5.66,6.66,excellent
77.16,5.58,7.94,good
88.88,4.69,3.04,bad
80.26,6.57,6.93,bad
85.97,5.09,2.23,bad
82.0,5.08,9.22,excellent
87.29,5.24,1.33,average
86.78,4.57,4.61,bad
79.34,5.3,1.09,bad
84.48,5.11,3.11,average
86.15,5.8,1.98,average
89.22,4.93,2.34,bad
80.09,5.35,7.34,good
97.65,5.71,7.02,excellent
87.28,6.02,5.28,average
91.04,5.17,2.78,average
90.66,4.97,4.81,good
86.03,5.63,2.46,average
81.71,5.35,7.93,excellent
86.6,5.19,4.73,good
88.3,5.02,2.87,average
77.01,5.15,5.75,average
82.02,5.57,4.81,good
83.74,5.42,4.5,good
84.73,6.67,3.82,bad
82.73,5.11,6.22,average
82.32,5.46,3.95,average
88.12,5.36,6.7,excellent
89.66,5.72,6.59,excellent
75.29,5.21,1.11,bad
89.39,5.29,4.47,good
88.63,5.6,1.88,average
85.72,5.48,5.67,excellent
84.22,5.81,3.32,average
80.87,6.09,6.0,average
77.97,5.82,6.16,average
85.16,5.2,8.58,excellent
89.38,6.07,7.25,good
81.13,5.25,9.0,excellent
79.5,5.38,3.9,average
85.51,5.85,9.58,excellent
83.53,6.41,3.22,bad
81.71,5.58,4.18,average
88.47,4.76,9.34,excellent
86.33,5.69,1.25,average
86.71,4.75,3.98,bad
92.49,5.01,2.63,average
86.48,4.81,4.3,bad
79.0,5.64,8.78,excellent
82.12,5.79,4.99,average
85.88,5.2,9.73,excellent
87.36,5.9,6.8,good
81.55,5.54,9.28,excellent
93.51,5.07,1.59,average
89.97,5.97,2.18,average
85.22,5.57,9.91,excellent
81.71,6.04,6.95,average
94.23,5.96,7.06,excellent
80.01,5.46,1.53,bad
86.68,4.6,9.23,good
72.46,6.14,3.73,bad
86.84,5.39,9.09,excellent
88.12,5.76,8.22,excellent
84.89,5.12,9.7,excellent
75.44,5.41,6.78,good
82.95,5.34,5.47,good
84.36,6.05,4.54,average
89.3,4.41,2.56,bad
78.89,4.32,2.7,bad
88.87,5.93,9.91,excellent
90.52,5.78,9.68,excellent
83.65,5.44,3.32,average
73.07,4.93,2.1,bad
92.46,5.59,6.01,excellent
87.55,5.11,5.52,good
93.06,6.02,3.04,average
85.12,5.15,6.03,good
84.84,5.55,4.25,good
83.89,5.31,4.14,average
81.62,5.42,4.49,average
92.38,4.74,2.25,bad
88.19,5.05,6.73,good
81.42,5.23,6.46,good
90.98,4.81,8.66,excellent
88.8,4.51,4.34,bad
88.15,5.4,4.53,good
92.11,5.75,9.82,excellent
87.61,5.0,1.29,bad
89.6,5.72,1.67,average
82.04,6.36,9.06,average
86.72,5.73,9.06,excellent
74.96,5.78,6.32,average
75.15,5.07,5.98,bad
85.58,4.49,2.59,bad
88.26,6.23,3.46,bad
84.84,5.42,8.34,excellent
76.2,5.66,8.07,good
92.48,5.97,8.1,excellent
91.19,4.92,5.24,good
82.2,5.54,9.32,excellent
82.51,6.05,6.68,average
79.55,5.59,6.96,good
85.41,5.31,8.15,excellent
84.3,5.76,7.62,excellent
83.87,5.64,4.96,good
83.59,5.5,8.74,excellent
82.32,5.37,9.16,excellent
75.24,5.58,2.5,bad
73.08,5.71,6.47,average
86.8,5.13,9.51,excellent
78.77,5.64,4.47,average
81.91,4.98,1.08,bad
75.32,5.29,4.39,bad
80.89,5.27,4.36,average
83.45,4.67,5.49,bad
77.01,5.2,3.89,bad
79.23,5.41,4.16,average
87.79,5.35,6.25,excellent
82.6,5.64,8.61,excellent
91.34,5.17,7.3,excellent
86.29,5.46,1.83,average
93.75,5.65,4.75,excellent
83.62,4.24,7.67,bad
84.44,5.85,4.44,average
83.64,4.94,1.32,bad
92.22,5.66,6.43,excellent
81.88,5.5,1.01,bad
88.54,6.12,3.53,average
83.07,6.09,8.94,good
76.92,6.71,4.86,bad
82.95,5.73,9.68,excellent
82.86,5.23,7.69,good
78.41,5.13,5.75,average
81.86,4.67,7.14,average
84.55,5.21,2.33,bad
89.1,5.41,8.95,excellent
84.05,6.51,5.57,bad
92.72,5.7,2.53,good
83.1,5.22,5.11,average
83.97,5.56,5.74,good
79.62,5.61,7.96,good
85.02,5.69,6.12,good
82.74,5.3,5.59,good
88.78,6.09,6.36,good
80.7,6.05,6.71,average
81.14,4.47,6.0,bad
90.11,5.4,7.81,excellent
81.09,5.43,2.38,average
85.26,5.58,9.99,excellent
77.92,6.2,4.83,bad
85.53,4.96,3.72,bad
79.57,4.29,3.97,bad
80.77,4.91,3.93,bad
86.9,5.13,2.19,average
82.38,5.41,1.64,bad
88.98,6.7,4.48,bad
82.18,5.61,7.28,excellent
94.03,5.48,2.04,good
94.94,5.3,3.09,good
79.18,5.32,6.04,good
89.16,5.7,2.34,average
86.93,5.4,8.43,excellent
82.54,5.42,1.25,bad
88.41,4.75,7.78,good
83.32,5.12,8.63,excellent
92.27,5.36,3.24,good
83.45,5.74,9.95,excellent
85.46,5.58,2.77,average
92.23,4.36,9.17,good
86.57,5.24,7.16,excellent
91.01,5.3,2.79,good
79.38,5.46,1.53,bad
95.39,6.02,3.22,good
86.75,5.8,2.99,average
81.54,5.08,6.22,average
87.68,5.06,6.93,good
88.54,5.06,5.58,good
82.71,5.96,2.0,bad
95.71,5.96,5.62,excellent
79.87,6.29,9.82,average
94.05,4.77,8.94,excellent
82.51,5.49,3.57,average
76.94,5.72,8.54,good
80.18,5.46,2.8,average
74.24,6.47,6.91,bad
79.7,6.0,4.53,bad
83.77,5.52,6.52,excellent
77.18,5.78,6.78,average
74.93,4.86,6.07,bad
89.47,5.79,8.38,excellent
90.71,5.12,8.92,excellent
88.73,5.78,5.75,good
91.17,5.96,1.91,average
77.61,5.56,4.2,average
93.33,4.79,4.08,average
84.4,6.0,1.5,bad
84.86,5.18,6.01,good
84.14,4.97,2.45,bad
82.24,5.0,3.23,bad
85.38,5.21,9.57,excellent
79.47,4.86,2.68,bad
82.71,6.03,4.01,bad
87.31,5.8,6.23,good
87.76,6.39,9.02,good
84.43,5.51,8.74,excellent
91.75,5.46,7.4,excellent
91.51,5.93,6.11,excellent
94.56,6.27,7.86,excellent
85.32,5.4,3.73,good
83.7,4.77,8.49,good
85.43,5.18,6.95,good
83.81,5.21,6.73,good
88.05,5.95,2.64,average
85.42,5.72,9.19,excellent
88.04,4.92,5.81,good
92.09,6.35,5.53,average
92.62,5.56,8.82,excellent
78.58,5.7,6.95,good
96.75,5.72,7.11,excellent
85.71,5.14,6.9,good
80.38,5.13,4.96,average
82.58,6.17,1.66,bad
73.72,6.18,7.41,bad
90.89,5.39,6.46,excellent
88.85,6.03,6.58,good
87.88,5.03,4.54,average
82.74,5.89,7.07,good
95.68,4.98,7.26,excellent
86.97,5.51,5.26,excellent
73.74,5.52,4.16,average
84.63,4.48,9.8,average
87.92,5.16,7.57,excellent
80.68,4.87,4.87,bad
79.47,5.79,4.89,average
87.53,6.19,9.98,excellent
74.98,5.14,8.85,good
87.41,5.83,8.95,excellent
81.33,5.5,5.42,good
84.2,5.68,3.79,average
73.57,4.9,4.75,bad
80.89,6.06,8.73,good
77.96,5.51,3.17,average
81.85,5.52,5.56,good
71.91,6.24,6.44,bad
85.94,5.98,2.78,bad
88.55,6.11,6.84,good
85.06,4.54,5.97,bad
94.4,5.8,3.15,good
82.25,4.97,6.17,average
82.25,5.44,6.35,good
81.02,5.12,5.53,average
86.64,5.99,5.52,average
80.24,5.87,6.5,average
88.35,5.43,1.95,average
83.99,5.86,1.89,bad
87.24,6.24,2.9,bad
77.33,5.88,6.78,average
85.01,5.96,3.34,average
86.16,5.4,8.55,excellent
87.4,6.13,7.38,good
83.64,5.61,2.42,average
79.77,5.48,1.22,bad
83.1,4.73,1.22,bad
83.0,5.64,3.99,average
85.18,5.01,1.6,bad
87.13,5.17,5.71,good
78.8,5.04,4.05,bad
87.74,5.42,2.41,average
86.25,5.7,4.73,good
80.19,5.85,9.76,excellent
86.55,5.43,8.46,excellent
83.3,5.07,1.23,bad
92.31,6.12,9.53,excellent
81.79,6.77,1.4,bad
83.64,5.49,3.82,good
86.91,6.15,4.2,average
79.0,6.18,6.7,bad
81.0,5.64,7.1,good
83.96,5.0,9.78,excellent
91.06,4.61,4.73,average
83.56,5.67,5.15,good
81.21,5.28,3.59,average
76.96,4.51,7.45,bad
85.84,5.24,6.96,excellent
91.25,5.91,2.72,average
88.19,5.83,4.43,good
81.64,4.24,2.35,bad
86.76,5.18,8.99,excellent
80.39,6.05,9.14,good
87.11,4.39,4.28,bad
82.52,5.76,1.29,bad
91.88,5.7,1.56,average
86.54,5.21,8.3,excellent
88.4,5.39,5.62,excellent
80.54,5.85,9.09,good
87.24,6.79,1.73,bad
81.99,5.59,8.29,excellent
87.1,5.5,2.29,good
82.04,5.9,1.29,bad
82.75,5.82,4.18,average
80.86,5.49,9.75,excellent
83.54,5.77,4.32,average
80.83,6.08,8.03,average
84.72,5.17,3.45,average
81.88,5.07,3.67,bad
87.45,5.69,8.18,excellent
90.92,6.0,6.35,good
87.29,5.55,5.04,excellent
83.58,5.66,9.67,excellent
85.43,6.1,7.07,good
85.17,4.71,3.0,bad
81.83,5.48,8.05,excellent
81.4,5.96,6.12,average
88.43,5.14,3.22,average
79.22,5.34,2.97,bad
91.78,4.91,9.43,excellent
82.92,4.52,8.07,average
85.91,5.83,5.17,good
88.26,5.71,4.02,good
91.8,5.77,1.17,average
81.66,5.54,5.5,good
92.41,5.47,3.0,good
90.54,5.09,2.18,average
80.61,6.09,4.47,bad
88.09,5.42,6.18,excellent
91.76,4.89,4.67,good
86.85,6.09,6.14,average
82.42,5.76,8.04,excellent
88.72,5.4,2.5,good
82.55,5.67,4.67,average
82.04,6.22,3.02,bad
90.63,5.62,2.23,good
82.26,4.92,8.15,good
93.69,5.59,8.03,excellent
81.02,5.5,4.65,good
91.76,6.0,8.55,excellent
81.34,5.42,5.74,good
87.04,5.4,7.96,excellent
87.59,5.32,7.0,excellent
85.46,5.79,9.91,excellent
86.98,5.73,9.87,excellent
82.58,6.18,9.32,good
75.43,5.27,5.35,average
88.19,5.36,5.14,good
88.92,5.46,8.38,excellent
86.44,6.32,4.28,bad
81.41,5.86,2.89,bad
81.87,5.9,7.83,good
84.89,4.41,2.96,bad
90.03,4.59,2.71,bad
86.0,4.96,6.94,good
84.38,4.73,6.83,average
82.02,5.35,2.46,average
82.53,4.96,3.94,bad
86.24,4.9,6.12,average
88.1,4.68,7.86,good
82.7,6.74,8.69,bad
78.35,6.15,3.04,bad
88.79,6.22,2.57,bad
89.33,4.12,4.96,bad
80.48,5.32,1.71,bad
88.91,5.95,6.43,good
94.23,6.04,4.6,good
86.44,4.7,2.0,bad
83.23,5.38,5.38,good
87.83,5.62,7.88,excellent
89.09,6.29,6.4,average
85.13,5.3,5.04,good
87.16,4.65,8.59,good
90.54,5.84,5.47,good
87.81,5.16,2.64,average
77.42,4.83,8.7,average
87.98,5.72,8.5,excellent
83.6,5.66,8.99,excellent
85.5,5.96,2.26,bad
82.6,5.06,8.79,good
87.54,4.82,2.38,bad
87.22,5.52,9.38,excellent
92.65,5.91,5.19,good
80.07,4.84,9.61,good
85.02,5.67,9.59,excellent
76.92,6.15,3.58,bad
87.13,5.48,4.13,good
93.91,5.54,4.09,excellent
92.36,5.2,8.75,excellent
80.15,5.1,8.87,good
89.34,5.66,9.2,excellent
88.45,4.78,1.5,bad
89.63,6.24,7.25,good
83.9,5.15,3.9,average
86.02,4.79,6.97,average
90.01,5.46,7.9,excellent
85.8,5.58,5.22,good
86.58,5.41,6.15,excellent
86.43,5.52,2.3,average
82.52,6.08,7.93,good
85.44,6.09,6.57,average
83.99,4.74,6.1,average
81.37,5.46,3.58,average
80.91,5.8,6.79,good
91.68,5.53,5.29,excellent
83.42,6.35,8.01,average
89.98,5.55,7.75,excellent
88.47,6.04,3.14,average
83.37,5.38,4.43,good
80.64,5.45,3.27,average
86.6,5.86,5.51,good
80.52,5.03,1.27,bad
78.57,5.27,9.95,excellent
83.01,5.88,5.88,average
92.48,4.83,9.5,excellent
86.36,6.1,2.82,bad
86.62,5.77,7.28,excellent
84.94,5.11,4.53,average
87.05,5.01,2.51,bad
79.67,5.02,7.17,average
85.47,5.71,4.01,average
87.86,5.44,3.7,good
92.81,5.42,3.39,excellent
72.23,5.82,9.13,average
82.13,6.2,5.17,bad
81.73,5.04,6.09,average
99.12,4.24,8.05,good
85.87,5.77,4.39,good
91.95,5.24,1.92,average
81.02,5.27,6.05,good
83.83,5.6,4.79,good
78.09,5.03,9.43,good
90.08,5.25,2.5,average
85.87,5.33,4.31,good
87.53,5.02,7.34,good
85.22,4.54,5.85,bad
91.22,6.48,4.11,bad
79.5,5.18,7.73,good
78.55,6.02,7.88,average
85.25,5.35,5.46,good
85.04,5.57,9.74,excellent
95.29,5.03,1.09,average
85.39,5.97,4.26,average
85.08,6.15,7.82,good
87.14,6.94,3.14,bad
87.0,4.81,3.26,bad
85.09,5.77,8.57,excellent
84.92,6.16,6.51,average
92.26,4.76,4.2,average
83.14,5.04,5.94,average
76.87,6.1,8.49,average
90.7,5.84,2.16,average
81.57,4.91,4.76,bad
86.28,6.26,2.47,bad
89.13,5.77,4.07,good
79.4,5.17,4.46,average
78.22,5.68,1.34,bad
81.31,5.96,7.85,good
94.45,5.21,6.43,excellent
84.92,5.41,6.3,excellent
85.76,4.24,6.59,bad
87.59,5.77,6.0,good
79.85,5.44,3.8,average
87.38,6.14,1.24,bad
79.86,5.55,5.41,good
76.13,5.58,6.87,good
78.77,5.49,5.0,good
81.36,5.78,4.65,average
82.26,6.09,3.16,bad
92.1,5.09,6.83,excellent
79.35,5.27,9.59,excellent
95.93,5.52,3.6,excellent
82.13,5.79,5.65,average
86.95,6.14,2.78,bad
75.8,4.75,9.4,average
91.56,6.43,1.14,bad
79.21,5.74,3.85,average
81.82,5.35,4.67,average
80.38,5.66,2.52,bad
88.65,6.21,1.97,bad
86.12,5.82,7.7,excellent
90.81,5.44,3.72,good
86.63,4.9,7.62,good
84.83,3.99,4.85,bad
81.4,5.71,4.49,average
89.31,6.46,9.98,good
79.72,6.06,2.34,bad
90.58,6.28,4.49,average
94.98,5.08,4.35,good
82.98,6.05,1.73,bad
82.28,5.83,6.37,good
85.85,5.66,4.23,good
86.8,5.39,4.15,good
80.13,6.24,2.79,bad
80.7,5.69,9.56,excellent
83.67,5.1,7.45,good
82.0,5.18,6.58,good
82.94,6.34,6.55,bad
86.69,6.0,5.93,good
92.0,6.32,6.05,good
85.21,5.42,1.82,average
78.78,6.0,8.79,good
84.61,6.02,7.5,good
77.57,5.33,5.33,average
79.15,5.78,1.94,bad
86.34,5.41,2.89,average
84.68,5.97,1.9,bad
83.52,5.44,2.66,average
76.48,5.32,6.0,average
83.23,6.34,1.85,bad
