temp,humidity,aroma,color,quality
35.16,71.24,1130,162,Average
30.42,89.6,1193,192,Average
38.66,81.79,1798,121,Average
34.45,70.38,687,188,Bad
22.95,88.67,355,73,Bad
28.57,79.78,1784,137,Good
32.3,47.63,1563,87,Average
38.4,42.63,1839,109,Average
38.73,80.85,1837,166,Bad
34.62,64.93,1653,112,Good
30.99,65.95,249,129,Good
22.99,47.04,1562,119,Average
31.38,61.2,838,89,Excellent
24.67,66.92,1901,84,Good
37.57,51.54,1700,191,Average
26.79,45.76,626,50,Bad
34.25,75.92,1005,103,Average
39.68,84.67,680,132,Bad
24.56,88.63,1226,69,Bad
32.59,68.57,585,111,Average
28.05,61.71,509,109,Good
28.12,50.22,872,178,Good
34.66,71.41,1722,71,Average
35.87,43.71,1868,164,Bad
27.02,89.85,243,138,Average
33.05,45.6,345,198,Bad
39.59,56.66,812,106,Good
22.3,56.4,1325,92,Good
29.31,55.57,1730,74,Good
27.5,44.18,1692,183,Average
25.37,82.76,897,97,Good
22.05,45.42,1452,85,Average
20.11,66.57,1375,180,Average
34.9,58.69,554,171,Bad
37.97,86.21,465,107,Bad
30.36,69.61,830,151,Good
37.77,67.91,414,155,Bad
24.48,83.31,320,125,Bad
32.5,63.03,1837,198,Average
35.71,66.29,730,186,Bad
38.86,77.6,1080,105,Average
26.96,45.03,809,161,Average
32.28,85.54,1297,132,Average
30.53,85.96,1603,164,Average
35.92,71.44,655,60,Bad
22.44,60.29,1859,71,Average
21.6,66.15,1045,185,Average
34.46,55.83,1362,79,Average
39.69,47.3,1099,135,Average
30.97,68.67,1982,140,Excellent
26.84,81.31,1257,70,Average
36.03,71.86,1604,71,Average
38.71,41.12,256,117,Bad
36.17,71.4,561,136,Average
31.18,79.36,364,191,Bad
24.38,85.21,754,112,Bad
35.05,74.24,1446,69,Average
28.33,51.52,1087,126,Excellent
21.17,50.85,309,115,Average
39.16,55.99,536,64,Bad
38.93,81.24,732,188,Bad
31.29,60.75,1962,96,Excellent
22.18,43.68,435,187,Bad
20.36,80.33,1661,67,Bad
21.75,84.56,819,72,Bad
28.61,42.32,249,115,Average
22.48,42.83,1876,172,Bad
20.41,68.11,1772,172,Average
34.83,82.58,1193,156,Bad
29.78,71.71,533,182,Average
27.82,45.61,823,172,Average
39.18,69.22,1717,106,Good
30.03,74.62,334,151,Average
30.52,75.95,1807,72,Average
35.65,78.61,403,58,Bad
22.03,69.94,1223,186,Average
28.11,44.36,1352,144,Good
36.87,79.04,1053,140,Average
31.76,79.14,214,98,Average
38.0,73.24,1756,188,Average
38.69,44.19,1340,180,Bad
21.01,50.6,1662,114,Good
28.29,87.14,763,107,Average
31.15,64.04,1865,185,Good
30.49,74.31,758,190,Average
29.43,84.86,586,109,Average
39.43,47.13,1313,56,Bad
21.97,42.8,1319,59,Bad
34.57,63.25,215,67,Bad
36.08,46.44,1718,72,Bad
22.28,73.47,1147,130,Good
38.55,67.42,379,178,Bad
21.21,81.26,1109,137,Average
21.5,82.51,538,188,Bad
29.17,88.2,448,74,Bad
38.69,51.35,286,87,Average
30.64,59.28,1542,188,Good
26.72,45.03,1100,70,Average
23.04,82.27,1568,61,Bad
27.57,88.97,1042,104,Good
26.95,74.38,249,53,Average
29.34,69.25,950,154,Good
24.95,74.01,627,86,Average
31.49,42.15,788,146,Average
29.08,89.89,1221,97,Good
35.82,59.81,1907,100,Good
30.59,81.88,1667,52,Average
35.27,44.82,557,172,Bad
39.12,46.11,232,130,Bad
36.81,67.99,1752,86,Good
27.24,65.97,1507,72,Good
33.7,66.6,1683,179,Average
36.59,74.9,1534,140,Good
37.33,84.95,652,168,Bad
25.62,61.43,1686,177,Good
33.72,63.1,1041,56,Average
20.38,75.7,541,131,Bad
37.14,82.58,1604,70,Bad
31.45,69.35,868,116,Excellent
37.57,59.82,1337,158,Average
20.65,45.05,810,79,Bad
21.56,73.07,1395,116,Good
39.52,66.14,714,77,Bad
28.98,76.62,1400,184,Average
33.71,84.03,1625,173,Bad
26.88,41.84,1674,70,Average
24.9,53.41,943,122,Good
27.58,49.19,638,134,Average
33.68,89.89,1420,54,Bad
26.66,60.93,739,173,Average
34.83,52.82,788,107,Average
32.4,43.77,1926,143,Average
27.86,59.92,1637,139,Excellent
27.56,68.21,1715,172,Good
25.82,43.91,1937,180,Average
24.15,43.29,382,80,Bad
35.47,82.87,1736,136,Average
24.6,77.12,1100,199,Bad
26.91,48.79,1865,77,Average
24.25,68.23,1508,137,Good
30.44,43.88,220,123,Average
36.15,51.52,697,103,Average
34.1,49.68,1021,59,Bad
34.77,64.35,289,73,Bad
21.25,88.64,1093,64,Bad
25.23,81.03,273,140,Average
28.23,49.22,1605,154,Average
22.67,66.07,719,135,Average
30.62,56.53,200,117,Good
37.66,70.06,1877,134,Good
29.69,61.73,853,51,Good
31.9,62.81,603,151,Average
33.04,58.54,1536,197,Average
37.52,65.26,1028,111,Good
35.5,84.17,1507,130,Average
32.67,41.07,855,159,Bad
25.0,70.02,1614,122,Excellent
26.27,54.76,963,62,Good
35.27,64.57,1168,151,Average
20.63,87.84,785,143,Bad
29.85,49.19,538,62,Bad
35.74,49.56,1764,108,Average
31.99,79.16,1668,131,Good
28.52,43.47,786,80,Average
30.37,78.35,638,72,Bad
27.0,76.19,343,185,Bad
38.5,76.43,300,162,Bad
37.09,65.21,1071,116,Good
33.03,70.36,1328,119,Good
32.76,57.83,509,70,Bad
32.12,64.52,1639,83,Good
22.59,49.84,1551,110,Average
34.55,43.71,1338,82,Average
20.76,78.95,566,141,Bad
30.73,72.65,723,54,Average
31.07,51.3,1455,88,Excellent
39.88,67.25,1769,75,Average
32.63,76.08,1294,102,Average
20.81,40.2,1073,127,Average
20.87,61.56,534,182,Bad
38.18,83.56,1552,133,Average
33.14,63.72,341,125,Average
35.92,88.16,779,193,Bad
28.39,53.97,1617,186,Good
30.84,51.35,643,80,Good
31.73,68.9,708,181,Average
26.67,64.59,802,116,Excellent
21.11,50.79,1069,127,Good
30.24,86.47,1483,103,Good
24.74,50.06,1535,141,Good
36.0,57.14,1478,137,Good
21.41,41.88,1541,96,Average
34.11,76.77,1659,72,Bad
25.98,45.69,1855,61,Average
23.5,44.99,1264,63,Bad
26.2,75.84,1550,53,Average
27.08,46.85,1883,178,Average
20.94,50.2,1451,67,Average
37.67,71.73,1731,198,Average
36.55,46.67,1066,147,Average
20.42,56.08,1080,68,Average
22.1,40.97,1891,55,Bad
38.73,51.73,653,144,Average
30.87,65.8,543,167,Average
38.65,82.47,786,93,Bad
32.73,66.73,1796,182,Average
39.27,49.26,1756,76,Bad
26.06,48.71,699,115,Average
22.3,58.44,1489,92,Good
23.12,78.14,666,111,Bad
21.21,61.84,801,114,Good
30.66,73.52,892,51,Good
21.16,62.71,769,161,Bad
25.24,72.22,1065,102,Excellent
31.23,42.46,605,84,Average
36.43,77.46,561,142,Bad
38.99,62.47,1353,147,Good
32.51,53.26,1143,67,Average
31.73,68.98,1394,111,Excellent
30.25,51.61,1661,136,Excellent
29.8,72.22,1671,98,Excellent
23.05,75.69,1195,71,Bad
24.44,82.61,991,159,Bad
37.69,74.48,1526,72,Average
25.23,42.01,1678,57,Average
30.75,62.29,1618,97,Excellent
21.34,84.01,1445,157,Bad
26.58,40.91,832,187,Average
27.97,80.58,289,198,Bad
34.44,76.08,1983,116,Average
28.2,54.23,1913,80,Excellent
37.47,58.54,1383,183,Average
31.91,65.33,1039,153,Good
33.24,80.07,1773,187,Bad
39.73,86.62,1432,140,Average
23.97,66.07,1636,127,Good
30.81,72.9,1587,82,Excellent
30.85,66.22,725,143,Good
33.53,88.4,552,61,Bad
32.21,71.68,385,114,Average
23.56,59.44,1355,157,Average
33.91,62.39,1132,117,Good
36.41,78.07,1456,166,Bad
38.03,51.53,585,89,Average
27.13,50.39,900,167,Good
33.07,79.16,349,174,Bad
29.7,65.1,1275,54,Good
21.82,44.71,1761,72,Bad
24.17,56.41,1502,118,Good
38.89,72.1,451,106,Average
32.75,50.98,325,62,Bad
21.47,78.45,1041,68,Bad
34.59,66.61,1107,184,Average
27.5,54.22,1927,97,Excellent
31.08,76.68,1375,59,Average
27.0,61.47,1215,139,Excellent
27.72,56.33,1540,81,Excellent
22.83,89.38,1150,141,Average
37.73,53.57,1595,101,Good
34.89,52.94,723,196,Bad
22.15,49.24,1380,89,Average
24.1,56.11,1513,157,Average
28.5,66.64,1642,195,Good
34.03,84.15,564,165,Bad
29.23,69.89,217,128,Good
31.53,58.67,521,81,Good
37.56,88.98,1693,148,Average
37.67,83.48,639,127,Bad
29.83,84.11,952,140,Good
24.25,83.48,1185,78,Bad
39.33,72.65,1859,88,Good
25.05,83.5,1471,192,Average
22.01,54.22,1315,115,Good
30.17,45.33,1018,140,Good
27.8,44.29,1084,119,Good
37.28,68.55,758,65,Bad
27.15,59.17,1123,84,Excellent
36.98,59.82,1127,62,Average
27.17,61.24,208,96,Good
35.04,42.96,607,122,Bad
33.33,82.07,1427,99,Average
36.77,61.77,1371,151,Average
39.67,85.91,349,117,Bad
20.79,43.48,1962,118,Average
32.81,77.73,1249,125,Average
31.32,85.43,447,192,Bad
31.45,70.24,1585,192,Good
35.11,67.54,1120,59,Average
24.84,58.62,900,62,Average
24.52,40.31,1850,144,Average
38.16,78.83,609,66,Bad
33.92,80.22,1090,199,Bad
26.69,83.41,1715,159,Average
21.65,78.07,1039,89,Average
21.16,41.83,754,79,Bad
27.63,49.79,1400,63,Average
24.31,55.7,971,163,Average
24.75,46.74,608,65,Bad
23.5,40.12,985,137,Average
21.75,66.03,1882,100,Good
30.84,51.8,480,120,Good
35.71,59.64,619,137,Average
35.67,76.03,361,77,Bad
38.4,81.22,1163,189,Bad
26.39,60.29,1224,100,Excellent
25.74,56.63,1252,193,Good
31.6,53.5,1697,162,Good
21.25,73.03,941,142,Good
30.09,49.96,1049,199,Average
39.73,84.88,1486,62,Bad
30.11,46.7,1362,168,Average
21.57,53.63,1483,159,Average
29.58,75.99,1149,174,Average
37.91,73.33,878,122,Good
23.49,74.81,742,105,Average
39.51,66.45,1346,142,Good
24.76,65.97,478,149,Average
37.32,42.94,1057,62,Bad
37.63,69.02,614,180,Bad
36.79,58.46,1685,104,Good
35.84,61.03,1850,160,Average
35.27,66.66,1478,95,Good
29.01,79.63,981,58,Average
27.5,83.64,1596,117,Good
34.14,69.02,1324,64,Average
23.84,49.61,259,71,Bad
32.85,53.69,1542,120,Good
38.52,64.79,1356,102,Good
23.41,54.03,842,161,Average
21.32,40.44,449,116,Bad
32.02,60.61,1502,117,Good
36.77,86.25,1395,189,Bad
37.3,73.88,996,81,Good
30.01,55.31,1369,191,Good
23.17,68.57,1432,60,Average
22.44,87.16,356,63,Bad
37.35,58.47,1405,76,Average
39.56,60.81,1795,155,Average
27.72,76.9,1974,144,Good
21.79,52.32,577,185,Bad
36.79,89.08,1926,150,Average
23.56,82.0,1998,196,Bad
31.22,81.55,416,99,Average
28.25,58.42,807,167,Good
20.42,51.74,1130,186,Average
38.68,82.43,882,119,Average
24.87,63.52,1661,92,Good
21.25,85.88,552,108,Bad
37.15,62.19,602,169,Bad
37.19,76.41,1155,137,Average
34.6,71.37,1010,104,Good
28.91,59.09,1382,62,Good
37.52,72.93,1635,197,Average
21.2,76.06,973,83,Average
33.13,52.43,779,54,Bad
24.82,44.83,1624,65,Bad
32.5,68.2,1475,72,Average
31.68,78.75,1179,184,Average
35.98,82.94,1483,90,Average
37.25,77.1,588,68,Bad
27.66,76.85,584,139,Average
33.26,40.53,815,94,Average
25.39,89.59,623,143,Average
27.59,52.86,1781,111,Excellent
29.18,85.53,1874,51,Average
27.94,50.31,1378,178,Good
23.75,40.89,1463,175,Bad
20.96,72.84,1984,72,Average
24.59,57.38,1461,123,Good
22.35,79.36,1017,134,Average
27.08,88.43,349,162,Bad
23.21,52.21,1423,186,Average
27.0,53.02,477,77,Average
23.41,66.77,1906,67,Average
30.94,82.92,302,94,Average
21.86,52.89,1108,165,Average
35.5,78.62,388,107,Bad
34.47,89.96,816,180,Bad
34.93,70.27,1615,155,Average
31.35,86.3,1211,166,Average
32.41,49.4,1354,182,Bad
31.37,64.4,818,92,Excellent
26.82,59.38,1124,104,Excellent
32.07,71.63,790,132,Average
21.73,76.87,1970,149,Average
37.0,79.98,1164,90,Average
37.17,48.34,1804,119,Average
37.31,49.13,1566,190,Bad
36.26,75.31,1568,184,Bad
21.33,45.55,1018,147,Average
29.93,50.36,1339,159,Good
35.36,75.78,841,92,Average
33.05,46.02,1542,125,Average
20.94,74.53,795,186,Bad
32.21,57.13,1181,185,Average
23.4,76.08,1376,184,Bad
30.28,73.0,787,144,Good
20.43,72.33,1751,108,Good
37.96,51.45,1478,107,Good
29.67,82.09,764,113,Average
27.45,69.0,736,166,Average
28.42,87.4,725,62,Bad
27.36,69.72,1079,149,Excellent
22.63,43.42,1079,195,Bad
37.67,64.55,1812,80,Good
39.44,76.52,1108,61,Bad
20.6,57.14,703,150,Average
34.41,49.2,1937,190,Bad
30.64,83.16,660,160,Bad
39.04,47.39,348,136,Bad
29.53,46.5,1854,160,Average
22.39,67.72,1557,190,Average
37.33,73.35,523,77,Bad
38.78,53.34,1137,55,Average
22.56,71.65,625,81,Average
21.66,75.42,652,69,Bad
25.03,44.91,1069,150,Good
28.8,75.16,1552,195,Average
37.42,60.72,785,147,Average
38.46,48.04,991,100,Average
26.73,79.05,1872,180,Average
36.71,42.85,1304,143,Average
28.54,77.63,293,134,Average
29.82,70.43,834,73,Good
29.49,43.23,1417,94,Good
20.06,67.65,1825,77,Average
26.3,71.25,1464,56,Good
31.23,45.85,499,77,Bad
39.64,57.65,1312,154,Average
36.61,71.51,1686,63,Average
28.38,81.09,1145,115,Good
38.64,71.03,299,102,Average
31.79,59.34,267,131,Good
29.65,57.92,1547,110,Excellent
37.09,64.96,1538,64,Average
31.1,73.63,795,128,Good
27.31,88.72,262,154,Bad
34.97,71.45,1896,196,Average
22.74,51.17,814,133,Good
23.94,89.57,1035,162,Bad
27.04,42.96,1275,118,Good
37.43,67.18,1666,55,Average
20.13,51.56,1792,108,Good
35.26,48.43,752,175,Bad
33.28,53.16,1658,110,Good
39.07,87.0,1741,141,Average
31.37,86.25,231,165,Bad
30.47,79.81,1594,66,Average
37.02,75.94,1180,52,Bad
29.79,61.98,1387,134,Excellent
24.27,52.59,1285,62,Average
38.46,83.25,321,86,Bad
36.42,67.07,1621,168,Average
20.6,53.92,724,170,Bad
26.47,86.99,1858,58,Average
39.94,51.9,434,69,Bad
35.31,88.19,1570,198,Bad
36.42,52.47,804,152,Average
35.2,78.86,1908,189,Bad
24.8,89.48,1961,120,Average
33.11,40.43,1464,167,Bad
20.89,57.66,824,137,Good
26.74,80.92,667,113,Average
39.82,62.91,699,161,Bad
28.59,47.54,443,160,Bad
33.1,87.2,1924,199,Bad
24.64,54.41,516,65,Bad
38.68,69.08,834,140,Good
35.84,49.99,1723,144,Average
29.47,82.99,572,184,Bad
20.62,79.66,1341,98,Average
25.75,61.32,237,139,Good
26.05,63.73,938,109,Excellent
29.59,82.67,1139,151,Average
37.75,57.99,1286,65,Average
28.16,44.42,1652,51,Average
27.1,51.55,1143,147,Excellent
21.77,81.97,1310,183,Bad
26.19,54.45,1182,104,Excellent
20.0,45.58,286,176,Bad
27.53,61.3,519,198,Average
37.5,70.35,291,133,Average
28.05,56.56,537,71,Average
38.16,76.7,1674,122,Average
21.67,67.34,1059,100,Good
35.35,40.58,344,109,Bad
21.46,50.09,1059,153,Average
20.38,52.29,279,170,Bad
27.98,53.86,245,58,Average
24.25,55.47,309,102,Average
36.76,44.46,1283,188,Bad
38.12,46.65,519,178,Bad
34.6,66.66,298,114,Average
20.18,68.81,687,53,Bad
36.23,47.95,481,113,Bad
33.67,75.23,773,139,Bad
30.96,61.58,243,189,Average
33.7,50.63,928,111,Good
22.66,56.88,657,52,Bad
30.07,75.78,382,188,Bad
34.4,61.13,454,166,Bad
35.06,74.65,528,81,Average
36.2,70.03,1245,54,Average
21.13,42.9,1639,156,Bad
27.8,50.82,1086,83,Excellent
38.06,89.03,867,115,Average
26.6,64.77,358,148,Good
20.66,83.22,869,168,Bad
37.16,41.15,1748,107,Average
27.05,80.75,1416,104,Good
31.62,59.02,1344,180,Good
26.63,69.15,508,69,Average
36.91,53.36,670,107,Average
20.87,81.12,576,63,Bad
24.55,67.93,350,125,Average
30.37,65.53,217,107,Good
23.14,82.01,202,167,Bad
21.49,62.76,1505,110,Good
20.46,40.86,1233,137,Average
37.01,76.85,1070,143,Average
23.89,84.46,705,171,Bad
33.92,59.51,912,91,Good
35.64,85.44,905,193,Bad
39.62,62.13,269,178,Bad
27.62,73.5,323,77,Average
37.81,71.72,1817,96,Good
31.45,79.81,661,123,Average
31.97,53.46,1294,76,Good
25.42,82.15,590,60,Bad
34.63,76.74,1378,158,Bad
31.52,67.75,967,103,Excellent
21.43,50.45,1761,52,Average
27.25,79.75,1687,94,Good
29.26,45.07,679,90,Average
38.92,69.92,280,131,Average
29.84,88.8,761,69,Bad
33.21,82.12,1525,193,Bad
23.15,53.8,971,189,Average
26.12,72.78,673,157,Average
27.48,77.62,1567,190,Average
38.8,80.01,1809,174,Bad
31.12,53.77,933,152,Good
35.93,50.12,484,147,Average
30.19,57.01,708,125,Good
38.2,57.91,1164,77,Average
36.23,73.24,1951,186,Average
30.42,58.94,1641,61,Good
33.46,81.83,1369,195,Bad
36.76,86.57,760,141,Bad
38.16,57.33,1404,94,Good
20.95,42.62,1100,91,Average
20.65,77.57,1148,58,Bad
22.92,44.14,784,67,Bad
36.84,41.79,479,163,Bad
28.88,40.65,461,88,Average
33.9,85.51,1742,140,Average
30.05,50.45,295,177,Average
30.94,67.24,644,163,Average
22.91,58.06,1498,193,Average
32.21,46.25,1583,63,Bad
26.43,86.9,1831,177,Average
21.72,76.04,239,172,Bad
34.62,64.02,1509,126,Good
33.11,66.62,1058,126,Good
28.52,84.95,535,149,Average
22.62,57.5,996,53,Average
29.99,77.24,1030,168,Average
28.4,55.05,1866,88,Excellent
38.96,71.73,557,138,Average
27.89,72.83,283,153,Average
22.1,67.49,1195,134,Good
39.43,63.7,1116,74,Average
39.54,49.0,1289,179,Bad
26.31,47.8,854,196,Average
23.16,53.92,211,123,Average
37.81,85.73,408,74,Bad
33.77,65.08,1037,78,Average
25.48,55.59,1272,78,Good
28.21,73.41,1425,80,Excellent
29.03,44.98,1305,145,Good
27.43,71.6,1332,86,Excellent
37.25,63.02,489,69,Bad
39.02,44.4,575,158,Bad
32.73,42.26,467,84,Bad
35.57,60.43,1975,60,Average
30.65,49.52,1133,66,Average
34.59,55.9,1669,136,Good
30.3,76.66,1519,187,Average
30.26,88.58,1229,133,Good
39.86,72.53,615,130,Average
23.09,46.11,1107,199,Bad
30.21,56.34,430,80,Good
32.3,70.19,1818,50,Average
31.53,46.72,1719,194,Average
25.44,52.85,1860,102,Excellent
32.2,71.2,1717,101,Good
21.44,41.32,1963,164,Bad
29.8,80.94,974,102,Good
35.49,60.97,437,81,Average
36.07,74.14,1710,182,Average
26.22,47.33,1412,113,Good
39.64,79.24,424,78,Bad
31.95,56.75,633,117,Good
22.35,75.13,1076,142,Average
38.59,74.25,1178,79,Average
31.36,71.77,1527,122,Excellent
35.97,87.06,757,185,Bad
32.02,51.13,1737,185,Average
29.61,58.36,627,191,Average
23.48,56.7,1943,61,Average
24.27,73.18,1702,141,Good
27.25,52.89,958,146,Excellent
35.39,73.89,644,111,Average
22.34,62.38,1889,191,Average
24.17,73.84,1952,153,Average
33.22,42.56,446,64,Bad
23.09,80.6,262,61,Bad
25.53,86.63,1842,134,Good
37.8,83.71,395,142,Bad
23.52,77.47,868,142,Average
25.39,52.12,1452,99,Excellent
34.68,60.65,1719,100,Good
26.17,82.94,816,108,Good
39.18,52.98,1350,175,Average
28.44,62.26,1003,149,Excellent
38.2,55.98,1494,105,Good
30.89,49.12,418,69,Bad
24.81,64.98,1003,113,Good
25.82,55.32,1374,122,Excellent
33.8,78.06,1848,158,Bad
35.09,65.61,877,61,Average
35.46,52.99,1133,92,Good
23.78,60.6,1414,97,Good
29.64,72.24,637,194,Average
34.25,73.85,836,171,Average
39.31,56.35,412,146,Average
20.38,83.09,1452,162,Bad
29.45,70.92,872,181,Good
33.04,80.99,986,72,Bad
27.77,56.35,368,100,Good
37.91,40.18,322,160,Bad
30.85,67.01,442,74,Average
34.23,56.18,1968,75,Average
26.04,76.94,1261,193,Average
34.83,75.19,1047,110,Average
25.36,40.16,937,126,Good
31.05,50.97,1234,152,Good
29.89,87.98,351,103,Average
36.63,47.92,1593,183,Bad
24.21,41.7,423,92,Bad
27.79,82.8,1759,168,Average
26.99,63.07,544,62,Average
21.45,45.12,934,193,Bad
33.77,51.03,448,135,Average
28.15,59.59,976,129,Excellent
29.08,88.79,700,65,Bad
20.68,61.81,858,104,Good
28.04,56.75,868,158,Good
29.04,62.05,1660,192,Good
23.97,88.6,669,187,Bad
38.2,74.57,1945,60,Average
27.35,46.48,1986,106,Good
24.04,51.25,722,104,Average
32.4,67.4,1623,197,Average
33.69,76.73,1048,100,Average
29.56,45.45,277,155,Bad
29.61,74.46,1125,63,Good
33.15,40.7,1769,71,Bad
28.39,40.71,775,184,Bad
21.07,57.97,528,126,Average
31.97,80.13,806,81,Good
30.26,52.55,881,184,Good
20.22,47.45,1742,167,Bad
24.92,71.69,1030,172,Average
33.17,51.23,689,53,Bad
29.71,51.98,1921,79,Good
35.12,52.93,266,59,Bad
31.71,89.74,1461,171,Average
37.03,57.3,584,70,Bad
34.11,53.54,1559,64,Average
27.78,74.78,1339,145,Excellent
35.05,51.46,1254,194,Average
27.08,82.7,851,74,Average
37.34,55.31,1356,141,Good
22.59,46.67,1479,91,Average
27.48,46.75,437,95,Average
30.89,67.18,781,130,Good
31.3,79.33,933,67,Average
39.05,55.02,720,66,Bad
22.85,86.67,1408,60,Bad
24.18,43.56,344,193,Bad
32.48,58.14,1910,51,Average
22.22,87.61,548,168,Bad
28.9,44.79,972,163,Average
39.44,41.07,1832,190,Bad
37.56,46.35,1568,115,Average
22.97,83.88,509,123,Bad
28.94,85.43,298,59,Bad
37.86,59.35,553,127,Average
29.5,45.66,771,144,Average
29.65,68.7,1475,63,Good
31.94,44.57,694,149,Average
38.75,45.6,1437,152,Bad
32.18,58.4,392,138,Average
27.21,51.01,851,100,Excellent
39.23,86.47,270,130,Bad
29.16,58.1,1669,192,Good
26.75,84.19,1293,134,Good
25.35,52.78,1874,60,Good
39.68,40.29,257,175,Bad
33.44,72.15,1599,155,Average
20.68,40.61,1039,133,Average
23.75,57.62,1966,123,Good
31.37,61.76,1679,108,Excellent
28.56,57.39,277,135,Good
25.4,71.21,1865,189,Good
38.36,81.84,546,138,Bad
37.27,59.86,826,109,Good
30.75,43.56,1092,123,Good
24.44,76.37,1096,50,Bad
35.44,59.89,1227,66,Average
34.34,42.54,1916,194,Bad
32.59,69.3,754,75,Bad
30.32,83.2,871,186,Average
39.64,70.71,1522,93,Good
39.5,84.42,285,88,Bad
20.32,69.31,1848,143,Good
25.2,78.47,485,78,Bad
35.29,44.81,1783,60,Bad
24.54,68.05,1629,106,Good
29.79,81.32,1181,83,Good
25.85,41.61,453,167,Bad
37.56,51.92,1836,59,Average
33.67,67.74,1564,183,Average
25.49,83.6,1078,59,Average
24.92,54.33,1415,186,Average
30.91,74.78,1839,188,Good
29.48,43.44,773,51,Bad
23.88,82.47,454,79,Bad
27.1,63.92,1510,111,Excellent
23.12,61.72,1156,142,Good
32.53,89.57,1616,139,Average
21.31,58.71,216,70,Bad
29.2,75.6,670,158,Bad
37.22,81.64,1420,142,Average
27.06,60.21,762,129,Good
20.19,83.61,361,63,Bad
24.16,59.58,1775,172,Average
29.63,63.06,1180,87,Excellent
27.04,77.93,1910,176,Average
31.21,77.45,1526,186,Average
30.73,50.76,1409,105,Excellent
30.68,76.21,1976,162,Average
20.46,70.99,229,146,Average
20.42,48.05,704,105,Bad
28.6,45.29,480,95,Average
21.92,52.18,602,84,Average
33.25,66.58,1709,99,Good
32.98,54.94,801,82,Good
34.59,57.47,1525,159,Average
38.89,62.2,1596,161,Average
29.22,59.31,1210,72,Good
23.34,70.86,266,84,Average
21.57,51.79,440,180,Bad
28.84,69.16,1499,59,Good
36.89,86.14,1681,108,Average
30.99,59.73,1751,105,Excellent
20.49,63.1,1651,185,Average
31.8,46.77,732,81,Average
26.36,67.81,1684,99,Excellent
35.34,71.07,466,95,Average
22.73,66.59,1400,80,Good
34.09,70.11,607,196,Bad
28.81,85.97,1152,175,Average
36.61,88.19,1564,136,Average
22.41,63.88,238,115,Average
32.13,53.35,509,139,Average
25.96,70.02,1743,58,Good
22.11,68.29,316,146,Average
25.15,67.05,935,94,Excellent
33.35,74.17,1423,181,Average
34.49,49.23,1009,151,Bad
28.7,73.57,642,97,Good
20.04,41.49,598,76,Bad
31.82,55.96,837,67,Good
31.41,88.83,265,167,Bad
35.62,80.02,1619,111,Average
37.06,51.58,1153,174,Average
22.18,60.22,357,89,Average
32.78,61.34,1386,128,Good
30.14,87.78,334,182,Bad
29.5,44.52,835,62,Average
29.71,50.26,1859,94,Excellent
28.3,44.62,349,193,Bad
21.54,71.6,1861,152,Average
34.34,59.27,421,110,Average
36.26,84.25,1388,159,Bad
38.02,78.71,1169,170,Bad
39.71,56.46,755,191,Bad
39.5,62.29,1596,132,Good
30.59,53.89,718,193,Average
29.08,59.03,903,101,Excellent
21.97,49.28,306,120,Bad
37.03,48.98,1691,101,Average
24.67,48.72,1036,114,Average
39.75,62.87,1223,155,Average
29.84,49.23,1393,142,Good
30.37,60.12,436,154,Average
26.33,43.45,688,197,Bad
37.91,76.21,922,165,Bad
35.43,47.68,1060,133,Average
35.82,68.11,365,199,Bad
22.18,69.24,748,129,Average
21.12,46.03,733,68,Bad
30.62,48.56,1046,77,Average
31.91,89.1,1662,132,Good
21.59,66.88,1889,180,Average
30.69,59.91,1009,190,Good
33.31,64.83,346,134,Average
34.78,44.44,394,116,Bad
34.32,80.88,1287,173,Bad
27.36,63.6,1548,50,Good
32.72,64.26,1323,126,Good
29.63,60.56,365,175,Average
35.27,50.27,981,58,Average
25.72,55.12,1827,188,Good
39.06,70.15,1688,164,Average
22.05,62.71,661,56,Bad
35.93,75.82,1568,85,Average
24.54,48.48,248,140,Bad
21.16,83.8,776,186,Bad
31.25,58.44,1931,154,Good
26.5,56.04,1071,72,Good
20.61,57.77,475,104,Average
39.93,75.0,805,120,Good
22.97,40.93,545,171,Bad
38.5,89.24,360,101,Bad
25.03,56.95,1917,195,Good
35.15,62.59,1223,165,Average
34.83,44.74,486,107,Bad
20.25,77.67,1456,90,Average
